"dataID","siteID","OFV1","OFV2"
1,64,0.420399519821063,0.159422688762212
1,65,0.429715275196759,0.157640663243004
1,66,0.401101776643422,0.169144137479075
1,67,0.417321143433516,0.154383488014454
1,68,0.419504067769573,0.164498039425338
1,69,0.41835736555819,0.175775308376568
1,70,0.417772885846414,0.163558516924907
2,1,0.405086725623285,0.165809622865764
2,2,0.398030541576783,0.166502242435189
2,3,0.398765437676399,0.166707999108755
2,4,0.398008643465768,0.161697863212175
2,5,0.387767152032519,0.174250145598993
2,6,0.379336617258387,0.159370872325607
2,7,0.348931335077326,0.17632924421736
2,8,0.397036853810865,0.163562621088327
2,9,0.411865408679087,0.158919165449713
2,10,0.395379054282638,0.160830599739692
2,11,0.380992319603099,0.17673660230353
2,12,0.397833150147332,0.156619807789807
2,13,0.376181096778336,0.159936584742484
2,14,0.396639829623375,0.165457790912929
2,15,0.39402163626478,0.17097658758519
2,16,0.400478127133194,0.15435297818941
2,17,0.398393416200292,0.164456119906448
2,18,0.370452552681356,0.162715357124067
2,19,0.397873686208814,0.165798324695562
2,20,0.398210497123797,0.162873689498052
2,21,0.400367501045649,0.152503213241999
2,22,0.402458026380377,0.155759563973863
2,23,0.396055084361256,0.161760390923158
2,24,0.360828746277606,0.17623238835641
2,25,0.398679361511646,0.164699321221464
2,26,0.398173492924541,0.15575331222306
2,27,0.400657785656048,0.162295673552921
2,28,0.352002540101661,0.171339750322182
2,29,0.395029630582132,0.16200897560486
2,30,0.398760126966607,0.160339098798993
2,31,0.391693773931758,0.163677375012148
2,32,0.358238087166663,0.174230130259289
2,33,0.399047226484207,0.154356212668925
2,34,0.397690318425876,0.145925906425933
2,35,0.374502266840965,0.217239128822727
2,36,0.393995620096239,0.143832111949702
2,37,0.39798171543795,0.166911254205884
2,38,0.400196664765546,0.15528159713251
2,39,0.399004515965492,0.160099205256126
2,40,0.389842858968633,0.15850989651536
2,41,0.391728821252052,0.166671552459293
2,42,0.398934577076134,0.153070977987438
2,43,0.398122747952132,0.164413353089335
2,44,0.388451949640248,0.166154759312562
2,45,0.379272761442985,0.152592028429785
2,46,0.398049054585623,0.16602493232374
2,47,0.392858786724255,0.166808904528952
2,48,0.383671051567635,0.158848405844823
2,49,0.377537969607914,0.178618869457381
2,50,0.391081920267918,0.151417351065727
2,51,0.398076986874627,0.160944271101848
2,52,0.391547717902479,0.161650378477649
2,53,0.395765259721772,0.162215179005383
2,54,0.397947350205617,0.158641782628219
2,55,0.400790555679186,0.156939804502207
2,56,0.377619613529942,0.164391124238545
2,57,0.402455273681137,0.171243174681906
2,58,0.329545997943822,0.180904410001102
2,59,0.397592327921343,0.166380801243044
2,60,0.393519636553765,0.162635873249052
2,61,0.39969596048181,0.162370161712794
2,62,0.395154714836051,0.168791234559403
2,63,0.365632076442198,0.162524841808904
2,64,0.380210063340375,0.164055531338333
2,65,0.399977833214341,0.161964283919443
2,66,0.395480986614034,0.165086278838898
2,67,0.397922186891896,0.153231353975046
2,68,0.381650599596569,0.159341681787588
2,69,0.396852525136373,0.165288994636831
2,70,0.39769766092267,0.165339101315433
3,1,0.769981820565195,0.184934495831722
3,2,0.847641799089874,0.165081447364922
3,3,0.847789780241855,0.166453529351488
3,4,0.807950707282578,0.173092204604166
3,5,0.815582080805955,0.154728142427575
3,6,0.823866468905369,0.155186246214543
3,7,0.851739810151847,0.147032658172827
3,8,0.853871826864194,0.160415303374312
3,9,0.807966678884005,0.153057719307831
3,10,0.842296674178197,0.160069092539122
3,11,0.839314876554599,0.167852580262503
3,12,0.846628408491411,0.152365290284339
3,13,0.767044738055307,0.187975983158688
3,14,0.847398532413479,0.168046077853046
3,15,0.852418458248343,0.165656900949975
3,16,0.807416943042479,0.151087528543663
3,17,0.781206875483884,0.174683524902646
3,18,0.84684365242576,0.154074508212668
3,19,0.846100430100755,0.166491341407175
3,20,0.816128705501801,0.171530718966465
3,21,0.812643253098135,0.156531951439384
3,22,0.85740542747564,0.179026463440274
3,23,0.817187623020168,0.172501810056268
3,24,0.837438318044945,0.17356545800489
3,25,0.847378493830295,0.165108070016359
3,26,0.772127715204575,0.164853986778588
3,27,0.826978009776738,0.163823793864445
3,28,0.841773921714488,0.159573883960911
3,29,0.844307021631784,0.174844051201113
3,30,0.832082825128848,0.171357206610569
3,31,0.846832663106938,0.166652514363126
3,32,0.810623930330976,0.15610853960984
3,33,0.839365985245325,0.159440647673363
3,34,0.806028300207515,0.159694279412412
3,35,0.846578403362682,0.161552286514749
3,36,0.806459865504867,0.159318441884887
3,37,0.847455920519008,0.166785721664995
3,38,0.846230744522945,0.157318732269147
3,39,0.84761351802564,0.160943758570577
3,40,0.849737430125477,0.159187645564033
3,41,0.832176992699632,0.167634183051611
3,42,0.74791940344993,0.1613725375453
3,43,0.846315842466155,0.163207699369217
3,44,0.836379489566057,0.164417476786355
3,45,0.857842119878763,0.152345539140941
3,46,0.840923743475631,0.17576749568879
3,47,0.847241026465489,0.167228701396244
3,48,0.858181778600046,0.167932382942861
3,49,0.843244799761155,0.168031933119151
3,50,0.830269136943902,0.146074470367734
3,51,0.840218272638795,0.158540700129112
3,52,0.799218747435362,0.170084514443173
3,53,0.841657826728086,0.164798677392969
3,54,0.835868160613029,0.164233789680094
3,55,0.745399000951178,0.167229369245512
3,56,0.82548363736401,0.166329924168962
3,57,0.846886724545287,0.167267462546384
3,58,0.778816119401804,0.165291757070359
3,59,0.846157335667166,0.165879672530166
3,60,0.851348694438496,0.160954075898004
3,61,0.846660144824683,0.165430449567232
3,62,0.846483600284614,0.164305455347459
3,63,0.853079638873827,0.174429119599419
3,64,0.767085544241452,0.158377097651322
3,65,0.870820345809207,0.157508594182564
3,66,0.849070911532809,0.166220833522576
3,67,0.736703890343123,0.164295088388375
3,68,0.839241898608905,0.160770824412151
3,69,0.810962817967411,0.151490617164001
3,70,0.777225809990071,0.167908912385632
4,1,0.53749091126091,0.170190906517867
4,2,0.576924184680854,0.176633142384828
4,3,0.577142602747419,0.173508561855948
4,4,0.586581226831837,0.161563765654067
4,5,0.595189797795814,0.167883865249257
4,6,0.586256681863096,0.153715421675919
4,7,0.610719954827214,0.157258515843777
4,8,0.578821376885266,0.179447550491168
4,9,0.584519368402794,0.158593835033723
4,10,0.575408350957993,0.159553404020604
4,11,0.558995840314627,0.183363756520442
4,12,0.582461982913271,0.152497258193454
4,13,0.576439195381727,0.15494939980901
4,14,0.53605146305946,0.186988642193563
4,15,0.591149896559398,0.165535065781513
4,16,0.569544882870203,0.152279729170596
4,17,0.527442745827634,0.175481528494379
4,18,0.57128547979198,0.14794375585462
4,19,0.58649536672912,0.166779274060496
4,20,0.588515391046001,0.164532280070479
4,21,0.572837678424297,0.156725537267416
4,22,0.591114959731723,0.160447442740624
4,23,0.580842665134283,0.160685674994433
4,24,0.560318372773873,0.149556491450969
4,25,0.576023509830362,0.164580354153377
4,26,0.587961666657342,0.155830476512999
4,27,0.587779300201691,0.162306308229563
4,28,0.57544049499477,0.165727946128876
4,29,0.552610367807368,0.173486814423717
4,30,0.566037292880951,0.171486809781344
4,31,0.58942122289813,0.16504882835473
4,32,0.587800449361959,0.161059319258504
4,33,0.582773467790775,0.155195482826067
4,34,0.574774686906673,0.150728777288122
4,35,0.585136052491381,0.158426539133561
4,36,0.577123866101082,0.150724640996434
4,37,0.587057356835494,0.167512339823614
4,38,0.587181520892454,0.157311708341731
4,39,0.578280717274919,0.158013095192795
4,40,0.549241928370365,0.169032789584534
4,41,0.586309771996276,0.164766680622552
4,42,0.568396482904761,0.16981970093781
4,43,0.569868695752519,0.173970483215419
4,44,0.523406039889242,0.183545994840866
4,45,0.560156735491252,0.161126178303321
4,46,0.588466769955236,0.165688317463315
4,47,0.577270232965152,0.166953332246254
4,48,0.587264101702756,0.163974900536046
4,49,0.583506386083026,0.164509605659766
4,50,0.589433599442416,0.145681838655041
4,51,0.586633163109911,0.168249939931914
4,52,0.578290638594783,0.160588706223466
4,53,0.588681755520129,0.159340567653352
4,54,0.58724271523508,0.159142030795183
4,55,0.571990188360233,0.159734986059281
4,56,0.589338042408558,0.161041298930306
4,57,0.581184382363164,0.171888901939121
4,58,0.577756447524838,0.165216299674507
4,59,0.582144716234464,0.169938256991901
4,60,0.602472962971033,0.160626613437427
4,61,0.583402302281574,0.169292521408827
4,62,0.586386689753691,0.163412129514452
4,63,0.56772356909847,0.138499542423589
4,64,0.588406074785992,0.158852966981343
4,65,0.577304003574886,0.167608565332309
4,66,0.588181377574033,0.164702845861749
4,67,0.586724404220987,0.153468322933354
4,68,0.582208588038274,0.167081942432187
4,69,0.584795780573641,0.160582543173164
4,70,0.56135909407126,0.173816507378842
5,1,0.482033950964377,0.164100251736762
5,2,0.482854588927797,0.165966537058217
5,3,0.482972024957171,0.168106984440249
5,4,0.452843276784855,0.174259821237875
5,5,0.42758304864438,0.183223744327732
5,6,0.466860956480338,0.154849492057133
5,7,0.459746977003418,0.157269211802175
5,8,0.484756045837345,0.163919762022933
5,9,0.484186145295432,0.162133385605547
5,10,0.484268359584618,0.158008421568969
5,11,0.486997932104102,0.154965533314519
5,12,0.466704596450115,0.163082951080215
5,13,0.445893377637979,0.162468349816979
5,14,0.481973184184563,0.165164500066407
5,15,0.482573547050589,0.164467833691674
5,16,0.420670545282783,0.186014506557155
5,17,0.482731039947706,0.16304536825921
5,18,0.436236136571053,0.1810975661928
5,19,0.476783537379938,0.166193667334172
5,20,0.486879724787603,0.166224300792922
5,21,0.452525428752101,0.16013250672497
5,22,0.465402783698506,0.168233043488815
5,23,0.484134050268309,0.147925077741711
5,24,0.470873280521785,0.163045626607634
5,25,0.48244528356917,0.164916504114421
5,26,0.455909775141974,0.160178332501661
5,27,0.475377527133392,0.162912188178364
5,28,0.457406125951464,0.165381302013655
5,29,0.482732269982941,0.162889116672594
5,30,0.479553268426719,0.159012522241336
5,31,0.483021987840497,0.1589631109997
5,32,0.455443212600635,0.166418970887993
5,33,0.479944849131673,0.154269320239089
5,34,0.479390507839656,0.149029845956715
5,35,0.484247223901211,0.159451116995586
5,36,0.480033978764352,0.150476135996733
5,37,0.478342795277236,0.16607258946017
5,38,0.47453516347077,0.163484311310298
5,39,0.466341621245638,0.172873800980829
5,40,0.48137463465508,0.161024327919313
5,41,0.481238652170975,0.164429784912361
5,42,0.474385986532849,0.15240708679853
5,43,0.46496422281073,0.175166829277983
5,44,0.485753658135668,0.16177966833544
5,45,0.481591134356728,0.157842535031374
5,46,0.478906393604142,0.161051956824712
5,47,0.482628611917436,0.167046374606106
5,48,0.473728429593626,0.167348244646991
5,49,0.496437872918156,0.173712801431467
5,50,0.417428123820938,0.169834428209862
5,51,0.475313480871495,0.166307925265133
5,52,0.48887559415834,0.15929313849174
5,53,0.45004163882187,0.179289615254367
5,54,0.480916606581149,0.156424170644166
5,55,0.478056420011986,0.15688033656892
5,56,0.457878484209333,0.163727813384953
5,57,0.458306586260211,0.176301822897321
5,58,0.422217497644642,0.1750844120842
5,59,0.479846064424982,0.166210969351814
5,60,0.482580336538325,0.161546433829249
5,61,0.46115824312158,0.175255704985353
5,62,0.48286414842699,0.165022200294936
5,63,0.459593517244376,0.159135135882244
5,64,0.386548726694993,0.196231018980071
5,65,0.475148342549593,0.163008421368695
5,66,0.47794158168713,0.164873599563361
5,67,0.461415608453143,0.15716982514537
5,68,0.473583826249163,0.165878661334381
5,69,0.484102383273605,0.169831787378803
5,70,0.482179249723934,0.164277176214442
6,1,0.461813131550238,0.163735510603171
6,2,0.405035555978372,0.186523814607172
6,3,0.45194588206751,0.169316588370616
6,4,0.449646675035529,0.163904454413655
6,5,0.43192747835788,0.180411790829767
6,6,0.456356032805503,0.156106714324988
6,7,0.467030213750521,0.156255555389977
6,8,0.425944767980369,0.18341639121688
6,9,0.462952968995434,0.169605999053757
6,10,0.39995308579165,0.187950071190663
6,11,0.430318781003123,0.178381630732966
6,12,0.442484101616511,0.184184625968063
6,13,0.458003575330577,0.152309364169175
6,14,0.458096707046266,0.162999010376075
6,15,0.461617258415385,0.165052366106135
6,16,0.432022934939424,0.176144005820866
6,17,0.461906370475916,0.162857801712346
6,18,0.462617815064894,0.156279641314897
6,19,0.45479828408534,0.16590397183186
6,20,0.455902615037507,0.167937571727364
6,21,0.462746125724915,0.152406615384992
6,22,0.463546853698071,0.157561739584701
6,23,0.451476056713481,0.146330614067595
6,24,0.461819443151736,0.154285833232667
6,25,0.447718559410378,0.168430580411907
6,26,0.464013632100423,0.157613147176008
6,27,0.45393806595823,0.164782582794872
6,28,0.461941625025106,0.161016317075412
6,29,0.456739052040575,0.166108624815658
6,30,0.457165800964381,0.163272059070801
6,31,0.462732602723215,0.161428377925604
6,32,0.466088914142641,0.158516044201681
6,33,0.458080857178467,0.158193926269347
6,34,0.456796472868159,0.142697363735655
6,35,0.462061402261931,0.155561058804536
6,36,0.457212630341742,0.142794007781835
6,37,0.453237453649526,0.168095163087713
6,38,0.461562644377187,0.168066628303762
6,39,0.462720957432451,0.159225955877127
6,40,0.461813093481034,0.160237001574438
6,41,0.458411356005125,0.16523125716783
6,42,0.461587607512505,0.151080166566629
6,43,0.442338464143954,0.163246806364831
6,44,0.461824952700801,0.162087075297105
6,45,0.460883423384125,0.15489457374502
6,46,0.429536745246595,0.176663258379183
6,47,0.46160162961261,0.167039818382659
6,48,0.456000980072967,0.169920411470817
6,49,0.457832367836938,0.164198362996112
6,50,0.460715529886703,0.145685097498099
6,51,0.464432078337998,0.15921765982476
6,52,0.461459620198201,0.158861289512777
6,53,0.452329223080085,0.158405624765758
6,54,0.421954510874273,0.184759439849842
6,55,0.462539556650338,0.156518026766943
6,56,0.455050951400716,0.166728357573913
6,57,0.462901043569301,0.165925657610471
6,58,0.462890833759794,0.158962745415647
6,59,0.460807213236143,0.166554851906793
6,60,0.460127809930003,0.164379375490119
6,61,0.460708518139278,0.170331060439224
6,62,0.461525046244653,0.163795567903675
6,63,0.462649831634505,0.143281816238553
6,64,0.45206185480893,0.173430810342494
6,65,0.459588315304724,0.161167472533148
6,66,0.461878139171004,0.164501282222844
6,67,0.461767398548677,0.152926151374404
6,68,0.454927924437195,0.167457487598832
6,69,0.46188114493258,0.164596916135516
6,70,0.461650852197939,0.16394247432174
7,1,0.467936182143815,0.16639635404929
7,2,0.489114754024994,0.163132979442247
7,3,0.466049993918099,0.164586597828034
7,4,0.48908836148105,0.162044328475643
7,5,0.479127468250673,0.179305751901789
7,6,0.472350319543008,0.155885534224954
7,7,0.48795501694921,0.145560325385532
7,8,0.485531401304,0.182226655161358
7,9,0.488295239267915,0.166392396993608
7,10,0.489535135677594,0.158551520482632
7,11,0.471841782724431,0.154877112912502
7,12,0.463207228247176,0.169627244355585
7,13,0.461942188497924,0.17224541622911
7,14,0.483942771369617,0.170916670513997
7,15,0.462614497202722,0.1640543200945
7,16,0.482966057035796,0.164906405904116
7,17,0.481239729473732,0.16320555458647
7,18,0.487043767388583,0.147861999316162
7,19,0.479819184698203,0.16700817068037
7,20,0.489288459852343,0.16400765945508
7,21,0.494383603438908,0.155705147530284
7,22,0.456923696883654,0.179928013328254
7,23,0.459636584183786,0.17729153961776
7,24,0.489568054367363,0.157038655849102
7,25,0.489108010167826,0.166127254157321
7,26,0.497121840245773,0.158059723998641
7,27,0.489662856578342,0.164082437350503
7,28,0.491985600493411,0.164600459850214
7,29,0.442623365757982,0.161746575816335
7,30,0.477419936528105,0.159293292443704
7,31,0.492032887355364,0.157779307460429
7,32,0.488335206253202,0.156571625957999
7,33,0.469066769803623,0.158866937668429
7,34,0.478889158033544,0.153591728329744
7,35,0.485619779460473,0.165594387104862
7,36,0.489191725212201,0.147769090229586
7,37,0.488439080462489,0.16778849211582
7,38,0.467132918894647,0.163192877985005
7,39,0.473035538321301,0.168606964447652
7,40,0.493828966755151,0.160898142139139
7,41,0.48557789016736,0.166797760351737
7,42,0.495410147678082,0.153240274500342
7,43,0.482458930276851,0.16912297003355
7,44,0.480291446980191,0.164647534305447
7,45,0.462890435286033,0.151847836281415
7,46,0.489522141724923,0.165600804547129
7,47,0.485667618010937,0.166904061982386
7,48,0.477931237150021,0.15877023986948
7,49,0.486498170754345,0.161824529025087
7,50,0.492593168976903,0.14945497288983
7,51,0.491037170975982,0.160944051809142
7,52,0.489679967864204,0.159166980293534
7,53,0.48909804725995,0.160531202653952
7,54,0.460251119182074,0.154649163388001
7,55,0.491991643029959,0.156906365879112
7,56,0.45219243234529,0.174980207545055
7,57,0.487781907349686,0.168029625221833
7,58,0.492645233239264,0.161809574545848
7,59,0.486633901278794,0.166389085067046
7,60,0.485954914801145,0.16458005743137
7,61,0.485520857061963,0.170822897898958
7,62,0.482250343384988,0.171941709673767
7,63,0.499384686258653,0.160426411833436
7,64,0.487520669458863,0.155533268416265
7,65,0.459800942332677,0.170097459321938
7,66,0.484281230331959,0.165472053489586
7,67,0.494020817728389,0.160312973982346
7,68,0.478920479349813,0.160052782036638
7,69,0.488196282799153,0.168133237601386
7,70,0.491459059386837,0.165648804115586
8,1,0.489580962694376,0.164279258759093
8,2,0.494889322591315,0.164038980256931
8,3,0.478954225756974,0.169442026253944
8,4,0.497946244074776,0.161515975751348
8,5,0.478587816852556,0.179834727908367
8,6,0.50609660178793,0.172699588209812
8,7,0.484504098683245,0.161416513407114
8,8,0.486008644308425,0.166904544342281
8,9,0.477662048192551,0.180030250088691
8,10,0.494138567158362,0.158340531225724
8,11,0.473144753189624,0.168008052105764
8,12,0.491912426286801,0.157283617348679
8,13,0.497377678854049,0.151941691924528
8,14,0.484725680935912,0.16174221878698
8,15,0.462949059928335,0.17644570409294
8,16,0.492178886559277,0.159822107821681
8,17,0.490536701989334,0.163341553954807
8,18,0.485101330777599,0.162607497445071
8,19,0.496616761109397,0.165770957893152
8,20,0.499186188564218,0.162644373788001
8,21,0.484524893020682,0.155447435115116
8,22,0.481249924044215,0.167942988712111
8,23,0.499519797635196,0.161427406251499
8,24,0.488604823397548,0.165014600350023
8,25,0.497655429453264,0.165184087246634
8,26,0.497141266893085,0.161674582918185
8,27,0.463527116322266,0.166036287156076
8,28,0.490300187880449,0.164439810434269
8,29,0.479495983236477,0.16707317769699
8,30,0.42030530770468,0.186024922465163
8,31,0.50451107331086,0.15518345653924
8,32,0.496927653493011,0.16127622786841
8,33,0.500959663090431,0.156180241628513
8,34,0.495946329570893,0.141736897325601
8,35,0.483040575319355,0.176880944244034
8,36,0.496783387376313,0.143248915680126
8,37,0.498386112447566,0.166858653103251
8,38,0.500439404759606,0.155399936940971
8,39,0.47501286519433,0.175780625011633
8,40,0.494274741803741,0.160959172158174
8,41,0.494175217295209,0.166581460279166
8,42,0.489763491265305,0.151451654951065
8,43,0.49453836558734,0.167619585680781
8,44,0.497355158134024,0.161394806962382
8,45,0.478767829462901,0.159754958531277
8,46,0.492689089222651,0.161650296328472
8,47,0.487712102536511,0.166781010153915
8,48,0.497784761060484,0.163539465737033
8,49,0.452246897226346,0.180706240697789
8,50,0.492571768701315,0.156615678634189
8,51,0.491908302796765,0.166498121116024
8,52,0.448627283542497,0.181052616782537
8,53,0.490006223243846,0.158215506777768
8,54,0.425232619001158,0.180964006831376
8,55,0.485705178826041,0.159012452468962
8,56,0.489054817251427,0.16315989636947
8,57,0.482168920677977,0.171861010008609
8,58,0.489509781301748,0.16254393997624
8,59,0.495266602244696,0.166137803300679
8,60,0.495000394880159,0.165461989237388
8,61,0.474391514536331,0.179016483187553
8,62,0.496395299723322,0.163722482930204
8,63,0.494740556311971,0.151475972369923
8,64,0.47943088383054,0.172466837670968
8,65,0.500600534936564,0.163271926963643
8,66,0.490469800683802,0.166761409786693
8,67,0.505244798862647,0.155228903026318
8,68,0.496214982764861,0.160972378053129
8,69,0.488336499867522,0.168085310954212
8,70,0.497792438810033,0.16409975408172
9,1,0.456071021661911,0.163963949735787
9,2,0.443397558639628,0.163267622591008
9,3,0.45281983457562,0.165079885914805
9,4,0.455585131785536,0.162705832024319
9,5,0.430995847990635,0.180840803730822
9,6,0.457253912100692,0.154886396006957
9,7,0.44394901470342,0.14450971950166
9,8,0.434964257415053,0.186685155926481
9,9,0.454857076539876,0.157587922201692
9,10,0.448195508577309,0.158765045906874
9,11,0.453751973592607,0.162946127512879
9,12,0.452183499317396,0.155522354074342
9,13,0.460563058508519,0.156861631253577
9,14,0.449788034074203,0.16249731857794
9,15,0.453326488941459,0.163951664335361
9,16,0.432442092367696,0.174003952329648
9,17,0.457973788501906,0.163355167071047
9,18,0.442039330872054,0.148283953029848
9,19,0.437043444925856,0.169655436599992
9,20,0.457848900334038,0.161947470342036
9,21,0.45281049135208,0.153564597528014
9,22,0.44765844054308,0.17114564401507
9,23,0.426321647556355,0.190172021863132
9,24,0.45164114834781,0.155367595335773
9,25,0.445575788983756,0.164505183007348
9,26,0.45002119350891,0.156270805791242
9,27,0.450002234398698,0.163874614440542
9,28,0.454544548611169,0.159087537218529
9,29,0.454706657083404,0.162963458078594
9,30,0.452617856328638,0.165507023452343
9,31,0.456783478748591,0.15737811285003
9,32,0.461480020637252,0.155356963451422
9,33,0.399569459614783,0.180455018249461
9,34,0.459422365589005,0.142836005340361
9,35,0.453563639431944,0.179150655137964
9,36,0.467066823738312,0.142264611856464
9,37,0.453906000292869,0.166753015882272
9,38,0.398549022369712,0.171937819965418
9,39,0.453536502931135,0.162791200551651
9,40,0.455201948022103,0.160727076687205
9,41,0.45056236198405,0.165302087923206
9,42,0.459759360374703,0.153685720712228
9,43,0.433660616670742,0.174237894912758
9,44,0.444663461316491,0.172796497288419
9,45,0.451040605155704,0.151969966771035
9,46,0.432683988757988,0.157393910046192
9,47,0.453450155988852,0.167156659102724
9,48,0.445340539747453,0.159145493290552
9,49,0.454210116363355,0.163881484348857
9,50,0.447598841785947,0.145680978867232
9,51,0.457087193716622,0.158896344292836
9,52,0.451034045148848,0.160074839566982
9,53,0.454425111344494,0.161060215499444
9,54,0.454239089318198,0.160966447980925
9,55,0.454268546578176,0.156420065808378
9,56,0.453192619542884,0.161193190055132
9,57,0.441147371026581,0.17491682554211
9,58,0.455487449431592,0.16360130998477
9,59,0.442963422921691,0.168509471573498
9,60,0.453987386383768,0.161441802045755
9,61,0.445243189225701,0.171078820003278
9,62,0.426071505868775,0.162770403181389
9,63,0.451275717769631,0.147765177710555
9,64,0.453918261423656,0.162136153500983
9,65,0.414843213604634,0.16705670831328
9,66,0.450115223024579,0.166578965169808
9,67,0.460191287824488,0.155812448104468
9,68,0.447101147999965,0.16081954081005
9,69,0.454532804764098,0.157549003812197
9,70,0.454482515583535,0.165577906293625
10,1,0.375834401678382,0.163861108289622
10,2,0.360914664632559,0.174396587752794
10,3,0.376035833766877,0.167394858984764
10,4,0.37616330245718,0.161531022697761
10,5,0.357806538639827,0.173304858096543
10,6,0.375798385000455,0.15370997535004
10,7,0.35374804279486,0.167304081169905
10,8,0.355464255190185,0.15754603815357
10,9,0.376780033960996,0.161150329193105
10,10,0.363132001409002,0.16641065352032
10,11,0.374902796154861,0.160911785931071
10,12,0.365419521628454,0.154441559562167
10,13,0.375588306025399,0.151947698568778
10,14,0.358851896213466,0.176287122427744
10,15,0.37461252230147,0.163806196718164
10,16,0.345774857531762,0.183745362304213
10,17,0.377712520084937,0.164059136432268
10,18,0.370805783372488,0.156019571457641
10,19,0.353655695745549,0.166441916345511
10,20,0.348938508712289,0.160365379995894
10,21,0.372111417642387,0.155805522358068
10,22,0.380940726425702,0.16507792848475
10,23,0.36715792985224,0.146182451719045
10,24,0.366201915908459,0.16386234503208
10,25,0.370408901093296,0.167298540961591
10,26,0.342737759049385,0.163126201898214
10,27,0.372337355409844,0.167738940201645
10,28,0.374035135808342,0.163676196308799
10,29,0.376540464896728,0.162845545064099
10,30,0.382539561111029,0.166075310398974
10,31,0.372302578832229,0.16479150265
10,32,0.373410193783236,0.16516074150577
10,33,0.376037124052656,0.153480171830307
10,34,0.369235980964193,0.144024208674122
10,35,0.371765329822194,0.1859042270635
10,36,0.368203720456771,0.145368148547818
10,37,0.375460999538757,0.166956581819749
10,38,0.376442478313284,0.15796984813223
10,39,0.37629120293265,0.161279276462039
10,40,0.34303528103035,0.15743803890797
10,41,0.353255693645835,0.168938860279916
10,42,0.367406673991075,0.151979891916227
10,43,0.375619499321198,0.166063845677534
10,44,0.374450866902886,0.163594085437266
10,45,0.33893064251591,0.152670623223411
10,46,0.374474499522582,0.166846424665499
10,47,0.375979999162549,0.167169588617051
10,48,0.381652309605693,0.157292530558535
10,49,0.376763410313116,0.163927159380021
10,50,0.329373719765196,0.162592594045375
10,51,0.369425214124037,0.159296351805319
10,52,0.379287597389729,0.16025470061023
10,53,0.376491075843968,0.158540712267544
10,54,0.370135482376202,0.156554163262676
10,55,0.357672157840786,0.159373983606513
10,56,0.376046090106424,0.161156635830232
10,57,0.375844127589435,0.166896658292467
10,58,0.377714164939583,0.158770740050528
10,59,0.371028010311462,0.166349356349497
10,60,0.369738007852098,0.166442073962086
10,61,0.375757605091286,0.165112315103387
10,62,0.368188753642003,0.172110174313693
10,63,0.365062845033972,0.154726999505439
10,64,0.381806519093881,0.15629975471926
10,65,0.375739530568045,0.159898629845654
10,66,0.374902836077118,0.164599020175981
10,67,0.35088152886995,0.158084800643284
10,68,0.375566885313601,0.16160129150009
